date,price
2020-09-22,14.98
2020-09-25,14.98
2020-09-28,14.98
2020-10-01,14.98
2020-10-04,14.98
2020-10-07,14.98
2020-10-10,14.98
2020-10-13,15.12
2020-10-16,15.12
2020-10-19,15.12
2020-10-22,15.12
2020-10-25,15.12
2020-10-28,14.94
2020-10-31,14.94
2020-11-03,14.94
2020-11-06,14.94
2020-11-09,14.94
2020-11-12,14.7
2020-11-15,14.7
2020-11-18,14.7
2020-11-21,14.7
2020-11-24,14.7
2020-11-27,15.35
2020-11-30,15.35
2020-12-03,15.35
2020-12-06,15.35
2020-12-09,15.35
2020-12-12,16.0
2020-12-15,16.0
2020-12-18,16.0
2020-12-21,16.0
2020-12-24,16.0
2020-12-27,16.47
2020-12-30,16.47
2021-01-02,16.47
2021-01-05,16.47
2021-01-08,16.47
2021-01-11,16.93
2021-01-14,16.93
2021-01-17,16.93
2021-01-20,16.93
2021-01-23,16.93
2021-01-26,16.93
2021-01-29,16.93
2021-02-01,16.93
2021-02-04,16.93
2021-02-07,16.93
2021-02-10,17.27
2021-02-13,17.27
2021-02-16,17.27
2021-02-19,17.27
2021-02-22,17.27
2021-02-25,18.08
2021-02-28,18.08
2021-03-03,18.08
2021-03-06,18.08
2021-03-09,18.08
2021-03-12,18.88
2021-03-15,18.88
2021-03-18,18.88
2021-03-21,18.88
2021-03-24,18.88
2021-03-27,19.04
2021-03-30,19.04
2021-04-02,19.04
2021-04-05,19.04
2021-04-08,19.04
2021-04-11,19.04
2021-04-14,18.97
2021-04-17,18.97
2021-04-20,18.97
2021-04-23,18.97
2021-04-26,18.97
2021-04-29,19.16
2021-05-02,19.16
2021-05-05,19.16
2021-05-08,19.16
2021-05-11,19.16
2021-05-14,19.16
2021-05-17,19.16
2021-05-20,19.16
2021-05-23,19.16
2021-05-26,19.16
2021-05-29,19.53
2021-06-01,19.53
2021-06-04,19.53
2021-06-07,19.53
2021-06-10,19.53
2021-06-13,20.16
2021-06-16,20.16
2021-06-19,20.16
2021-06-22,20.16
2021-06-25,20.16
2021-06-28,20.91
2021-07-01,20.91
2021-07-04,20.91
2021-07-07,20.91
2021-07-10,20.91
2021-07-13,21.78
2021-07-16,21.78
2021-07-19,21.78
2021-07-22,21.78
2021-07-25,21.78
2021-07-28,21.78
2021-07-31,21.78
2021-08-03,21.78
2021-08-06,21.78
2021-08-09,21.78
2021-08-12,21.68
2021-08-15,21.68
2021-08-18,21.68
2021-08-21,21.68
2021-08-24,21.68
2021-08-27,21.13
2021-08-30,21.13
2021-09-02,21.13
2021-09-05,21.13
2021-09-08,21.13
2021-09-11,21.39
2021-09-14,21.39
2021-09-17,21.39
2021-09-20,21.39
2021-09-23,21.39
2021-09-26,21.94
2021-09-29,21.94
2021-10-02,21.94
2021-10-05,21.94
2021-10-08,21.94
2021-10-11,22.87
2021-10-14,22.87
2021-10-17,22.87
2021-10-20,22.87
2021-10-23,22.87
2021-10-26,24.33
2021-10-29,24.33
2021-11-01,24.33
2021-11-04,24.33
2021-11-07,24.33
2021-11-10,24.99
2021-11-13,24.99
2021-11-16,24.99
2021-11-19,24.99
2021-11-22,24.99
2021-11-25,23.9
2021-11-28,23.9
2021-12-01,23.9
2021-12-04,23.9
2021-12-07,23.9
2021-12-10,22.8
2021-12-13,22.8
2021-12-16,22.8
2021-12-19,22.8
2021-12-22,22.8
2021-12-25,23.29
2021-12-28,23.29
2021-12-31,23.29
