date,price
2019-05-03,22.19
2019-05-04,22.19
2019-05-05,22.19
2019-05-06,22.19
2019-05-07,22.19
2019-05-08,22.19
2019-05-09,22.19
2019-05-10,22.19
2019-05-11,22.19
2019-05-12,22.19
2019-05-13,22.19
2019-05-14,22.19
2019-05-15,22.19
2019-05-16,22.19
2019-05-17,21.59
2019-05-18,21.59
2019-05-19,21.59
2019-05-20,21.59
2019-05-21,21.59
2019-05-22,21.59
2019-05-23,21.59
2019-05-24,21.59
2019-05-25,21.59
2019-05-26,21.59
2019-05-27,21.59
2019-05-28,21.59
2019-05-29,21.59
2019-05-30,21.59
2019-05-31,21.59
2019-06-01,21.21
2019-06-02,21.21
2019-06-03,21.21
2019-06-04,21.21
2019-06-05,21.21
2019-06-06,21.21
2019-06-07,21.21
2019-06-08,21.21
2019-06-09,21.21
2019-06-10,21.21
2019-06-11,21.21
2019-06-12,21.21
2019-06-13,21.21
2019-06-14,21.21
2019-06-15,21.21
2019-06-16,21.21
2019-06-17,20.13
2019-06-18,20.13
2019-06-19,20.13
2019-06-20,20.13
2019-06-21,20.13
2019-06-22,20.13
2019-06-23,20.13
2019-06-24,20.13
2019-06-25,20.13
2019-06-26,20.13
2019-06-27,20.13
2019-06-28,20.13
2019-06-29,20.13
2019-06-30,20.13
2019-07-01,20.13
2019-07-02,20.51
2019-07-03,20.51
2019-07-04,20.51
2019-07-05,20.51
2019-07-06,20.51
2019-07-07,20.51
2019-07-08,20.51
2019-07-09,20.51
2019-07-10,20.51
2019-07-11,20.51
2019-07-12,20.51
2019-07-13,20.51
2019-07-14,20.51
2019-07-15,20.51
2019-07-16,20.51
2019-07-17,21.23
2019-07-18,21.23
2019-07-19,21.23
2019-07-20,21.23
2019-07-21,21.23
2019-07-22,21.23
2019-07-23,21.23
2019-07-24,21.23
2019-07-25,21.23
2019-07-26,21.23
2019-07-27,21.23
2019-07-28,21.23
2019-07-29,21.23
2019-07-30,21.23
2019-07-31,21.23
2019-08-01,20.91
2019-08-02,20.91
2019-08-03,20.91
2019-08-04,20.91
2019-08-05,20.91
2019-08-06,20.91
2019-08-07,20.91
2019-08-08,20.91
2019-08-09,20.91
2019-08-10,20.91
2019-08-11,20.91
2019-08-12,20.91
2019-08-13,20.91
2019-08-14,20.91
2019-08-15,20.91
2019-08-16,20.4
2019-08-17,20.4
2019-08-18,20.4
2019-08-19,20.4
2019-08-20,20.4
2019-08-21,20.4
2019-08-22,20.4
2019-08-23,20.4
2019-08-24,20.4
2019-08-25,20.4
2019-08-26,20.4
2019-08-27,20.4
2019-08-28,20.4
2019-08-29,20.4
2019-08-30,20.4
2019-08-31,20.23
2019-09-01,20.23
2019-09-02,20.23
2019-09-03,20.23
2019-09-04,20.23
2019-09-05,20.23
2019-09-06,20.23
2019-09-07,20.23
2019-09-08,20.23
2019-09-09,20.23
2019-09-10,20.23
2019-09-11,20.23
2019-09-12,20.23
2019-09-13,20.23
2019-09-14,20.23
2019-09-15,20.23
2019-09-16,20.14
2019-09-17,20.14
2019-09-18,20.14
2019-09-19,20.14
2019-09-20,20.14
2019-09-21,20.14
2019-09-22,20.14
2019-09-23,20.14
2019-09-24,20.14
2019-09-25,20.14
2019-09-26,20.14
2019-09-27,20.14
2019-09-28,20.14
2019-09-29,20.14
2019-09-30,20.14
2019-10-01,21.06
2019-10-02,21.06
2019-10-03,21.06
2019-10-04,21.06
2019-10-05,21.06
2019-10-06,21.06
2019-10-07,21.06
2019-10-08,21.06
2019-10-09,21.06
2019-10-10,21.06
2019-10-11,21.06
2019-10-12,21.06
2019-10-13,21.06
2019-10-14,21.06
2019-10-15,21.06
2019-10-16,20.79
2019-10-17,20.79
2019-10-18,20.79
2019-10-19,20.79
2019-10-20,20.79
2019-10-21,20.79
2019-10-22,20.79
2019-10-23,20.79
2019-10-24,20.79
2019-10-25,20.79
2019-10-26,20.79
2019-10-27,20.79
2019-10-28,20.79
2019-10-29,20.79
2019-10-30,20.79
2019-10-31,20.44
2019-11-01,20.44
2019-11-02,20.44
2019-11-03,20.44
2019-11-04,20.44
2019-11-05,20.44
2019-11-06,20.44
2019-11-07,20.44
2019-11-08,20.44
2019-11-09,20.44
2019-11-10,20.44
2019-11-11,20.44
2019-11-12,20.44
2019-11-13,20.44
2019-11-14,20.44
2019-11-15,20.79
2019-11-16,20.79
2019-11-17,20.79
2019-11-18,20.79
2019-11-19,20.79
2019-11-20,20.79
2019-11-21,20.79
2019-11-22,20.79
2019-11-23,20.79
2019-11-24,20.79
2019-11-25,20.79
2019-11-26,20.79
2019-11-27,20.79
2019-11-28,20.79
2019-11-29,20.79
2019-11-30,21.07
2019-12-01,21.07
2019-12-02,21.07
2019-12-03,21.07
2019-12-04,21.07
2019-12-05,21.07
2019-12-06,21.07
2019-12-07,21.07
2019-12-08,21.07
2019-12-09,21.07
2019-12-10,21.07
2019-12-11,21.07
2019-12-12,21.07
2019-12-13,21.07
2019-12-14,21.07
2019-12-15,21.07
2019-12-16,20.88
2019-12-17,20.88
2019-12-18,20.88
2019-12-19,20.88
2019-12-20,20.88
2019-12-21,20.88
2019-12-22,20.88
2019-12-23,20.88
2019-12-24,20.88
2019-12-25,20.88
2019-12-26,20.88
2019-12-27,20.88
2019-12-28,20.88
2019-12-29,20.88
2019-12-30,20.88
2019-12-31,20.99
2020-01-01,20.99
2020-01-02,20.99
2020-01-03,20.99
2020-01-04,20.99
2020-01-05,20.99
2020-01-06,20.99
2020-01-07,20.99
2020-01-08,20.99
2020-01-09,20.99
2020-01-10,20.99
2020-01-11,20.99
2020-01-12,20.99
2020-01-13,20.99
2020-01-14,20.99
2020-01-15,20.91
2020-01-16,20.91
2020-01-17,20.91
2020-01-18,20.91
2020-01-19,20.91
2020-01-20,20.91
2020-01-21,20.91
2020-01-22,20.91
2020-01-23,20.91
2020-01-24,20.91
2020-01-25,20.91
2020-01-26,20.91
2020-01-27,20.91
2020-01-28,20.91
2020-01-29,20.91
2020-01-30,20.12
2020-01-31,20.12
2020-02-01,20.12
2020-02-02,20.12
2020-02-03,20.12
2020-02-04,20.12
2020-02-05,20.12
2020-02-06,20.12
2020-02-07,20.12
2020-02-08,20.12
2020-02-09,20.12
2020-02-10,20.12
2020-02-11,20.12
2020-02-12,20.12
2020-02-13,20.12
2020-02-14,19.38
2020-02-15,19.38
2020-02-16,19.38
2020-02-17,19.38
2020-02-18,19.38
2020-02-19,19.38
2020-02-20,19.38
2020-02-21,19.38
2020-02-22,19.38
2020-02-23,19.38
2020-02-24,19.38
2020-02-25,19.38
2020-02-26,19.38
2020-02-27,19.38
2020-02-28,19.38
2020-02-29,19.12
2020-03-01,19.12
2020-03-02,19.12
2020-03-03,19.12
2020-03-04,19.12
2020-03-05,19.12
2020-03-06,19.12
2020-03-07,19.12
2020-03-08,19.12
2020-03-09,19.12
2020-03-10,19.12
2020-03-11,19.12
2020-03-12,19.12
2020-03-13,19.12
2020-03-14,19.12
2020-03-15,16.81
2020-03-16,16.81
2020-03-17,16.81
2020-03-18,16.81
2020-03-19,16.81
2020-03-20,16.81
2020-03-21,16.81
2020-03-22,16.81
2020-03-23,16.81
2020-03-24,16.81
2020-03-25,16.81
2020-03-26,16.81
2020-03-27,16.81
2020-03-28,16.81
2020-03-29,12.56
2020-03-30,12.56
2020-03-31,12.56
2020-04-01,12.56
2020-04-02,12.56
2020-04-03,12.56
2020-04-04,12.56
2020-04-05,12.56
2020-04-06,12.56
2020-04-07,12.56
2020-04-08,12.56
2020-04-09,12.56
2020-04-10,12.56
2020-04-11,12.56
2020-04-12,12.56
2020-04-13,11.93
2020-04-14,11.93
2020-04-15,11.93
2020-04-16,11.93
2020-04-17,11.93
2020-04-18,11.93
2020-04-19,11.93
2020-04-20,11.93
2020-04-21,11.93
2020-04-22,11.93
2020-04-23,11.93
2020-04-24,11.93
2020-04-25,11.93
2020-04-26,11.93
2020-04-27,11.93
2020-04-28,11.63
2020-04-29,11.63
2020-04-30,11.63
2020-05-01,11.63
2020-05-02,11.63
2020-05-03,11.63
2020-05-04,11.63
2020-05-05,11.63
2020-05-06,11.63
2020-05-07,11.63
2020-05-08,11.63
2020-05-09,11.63
2020-05-10,11.63
2020-05-11,11.63
2020-05-12,11.63
2020-05-13,12.23
2020-05-14,12.23
2020-05-15,12.23
2020-05-16,12.23
2020-05-17,12.23
2020-05-18,12.23
2020-05-19,12.23
2020-05-20,12.23
2020-05-21,12.23
2020-05-22,12.23
2020-05-23,12.23
2020-05-24,12.23
2020-05-25,12.23
2020-05-26,12.23
2020-05-27,12.23
2020-05-28,13.12
2020-05-29,13.12
2020-05-30,13.12
2020-05-31,13.12
2020-06-01,13.12
2020-06-02,13.12
2020-06-03,13.12
2020-06-04,13.12
2020-06-05,13.12
2020-06-06,13.12
2020-06-07,13.12
2020-06-08,13.12
2020-06-09,13.12
2020-06-10,13.12
2020-06-11,13.12
2020-06-12,14.08
2020-06-13,14.08
2020-06-14,14.08
2020-06-15,14.08
2020-06-16,14.08
2020-06-17,14.08
2020-06-18,14.08
2020-06-19,14.08
2020-06-20,14.08
2020-06-21,14.08
2020-06-22,14.08
2020-06-23,14.08
2020-06-24,14.08
2020-06-25,14.08
2020-06-26,14.08
2020-06-27,14.08
2020-06-28,14.08
2020-06-29,14.08
2020-06-30,14.08
2020-07-01,14.08
2020-07-02,14.08
2020-07-03,14.08
2020-07-04,14.08
2020-07-05,14.08
2020-07-06,14.08
2020-07-07,14.08
2020-07-08,14.08
2020-07-09,14.08
2020-07-10,14.08
2020-07-11,14.08
2020-07-12,14.08
2020-07-13,14.97
2020-07-14,14.97
2020-07-15,14.97
2020-07-16,14.97
2020-07-17,14.97
2020-07-18,14.97
2020-07-19,14.97
2020-07-20,14.97
2020-07-21,14.97
2020-07-22,14.97
2020-07-23,14.97
2020-07-24,14.97
2020-07-25,14.97
2020-07-26,14.97
2020-07-27,14.97
2020-07-28,14.97
2020-07-29,14.97
2020-07-30,14.97
2020-07-31,14.97
2020-08-01,14.97
2020-08-02,14.97
2020-08-03,14.97
2020-08-04,14.97
2020-08-05,14.97
2020-08-06,14.97
2020-08-07,14.97
2020-08-08,14.97
2020-08-09,14.97
2020-08-10,14.97
2020-08-11,14.97
2020-08-12,14.92
2020-08-13,14.92
2020-08-14,14.92
2020-08-15,14.92
2020-08-16,14.92
2020-08-17,14.92
2020-08-18,14.92
2020-08-19,14.92
2020-08-20,14.92
2020-08-21,14.92
2020-08-22,14.92
2020-08-23,14.92
2020-08-24,14.92
2020-08-25,14.92
2020-08-26,14.92
2020-08-27,15.11
2020-08-28,15.11
2020-08-29,15.11
2020-08-30,15.11
2020-08-31,15.11
2020-09-01,15.11
2020-09-02,15.11
2020-09-03,15.11
2020-09-04,15.11
2020-09-05,15.11
2020-09-06,15.11
2020-09-07,15.11
2020-09-08,15.11
2020-09-09,15.11
2020-09-10,15.11
2020-09-11,14.98
2020-09-12,14.98
2020-09-13,14.98
2020-09-14,14.98
2020-09-15,14.98
2020-09-16,14.98
2020-09-17,14.98
2020-09-18,14.98
2020-09-19,14.98
2020-09-20,14.98
2020-09-21,14.98
2020-09-22,14.98
2020-09-23,14.98
2020-09-24,14.98
2020-09-25,14.98
2020-09-26,14.98
2020-09-27,14.98
2020-09-28,14.98
2020-09-29,14.98
2020-09-30,14.98
2020-10-01,14.98
2020-10-02,14.98
2020-10-03,14.98
2020-10-04,14.98
2020-10-05,14.98
2020-10-06,14.98
2020-10-07,14.98
2020-10-08,14.98
2020-10-09,14.98
2020-10-10,14.98
2020-10-11,14.98
2020-10-12,15.12
2020-10-13,15.12
2020-10-14,15.12
2020-10-15,15.12
2020-10-16,15.12
2020-10-17,15.12
2020-10-18,15.12
2020-10-19,15.12
2020-10-20,15.12
2020-10-21,15.12
2020-10-22,15.12
2020-10-23,15.12
2020-10-24,15.12
2020-10-25,15.12
2020-10-26,15.12
2020-10-27,14.94
2020-10-28,14.94
2020-10-29,14.94
2020-10-30,14.94
2020-10-31,14.94
2020-11-01,14.94
2020-11-02,14.94
2020-11-03,14.94
2020-11-04,14.94
2020-11-05,14.94
2020-11-06,14.94
2020-11-07,14.94
2020-11-08,14.94
2020-11-09,14.94
2020-11-10,14.94
2020-11-11,14.7
2020-11-12,14.7
2020-11-13,14.7
2020-11-14,14.7
2020-11-15,14.7
2020-11-16,14.7
2020-11-17,14.7
2020-11-18,14.7
2020-11-19,14.7
2020-11-20,14.7
2020-11-21,14.7
2020-11-22,14.7
2020-11-23,14.7
2020-11-24,14.7
2020-11-25,14.7
2020-11-26,15.35
2020-11-27,15.35
2020-11-28,15.35
2020-11-29,15.35
2020-11-30,15.35
2020-12-01,15.35
2020-12-02,15.35
2020-12-03,15.35
2020-12-04,15.35
2020-12-05,15.35
2020-12-06,15.35
2020-12-07,15.35
2020-12-08,15.35
2020-12-09,15.35
2020-12-10,15.35
2020-12-11,16.0
2020-12-12,16.0
2020-12-13,16.0
2020-12-14,16.0
2020-12-15,16.0
2020-12-16,16.0
2020-12-17,16.0
2020-12-18,16.0
2020-12-19,16.0
2020-12-20,16.0
2020-12-21,16.0
2020-12-22,16.0
2020-12-23,16.0
2020-12-24,16.0
2020-12-25,16.0
2020-12-26,16.47
2020-12-27,16.47
2020-12-28,16.47
2020-12-29,16.47
2020-12-30,16.47
2020-12-31,16.47
2021-01-01,16.47
2021-01-02,16.47
2021-01-03,16.47
2021-01-04,16.47
2021-01-05,16.47
2021-01-06,16.47
2021-01-07,16.47
2021-01-08,16.47
2021-01-09,16.47
2021-01-10,16.47
2021-01-11,16.93
2021-01-12,16.93
2021-01-13,16.93
2021-01-14,16.93
2021-01-15,16.93
2021-01-16,16.93
